song_link,difficulty,good/bad
https://api.beatsaver.com/download/key/20015,ExpertPlus,bad
https://api.beatsaver.com/download/key/20014,ExpertPlus,bad
https://api.beatsaver.com/download/key/20013,ExpertPlus,bad
https://api.beatsaver.com/download/key/20010,ExpertPlus,bad
https://api.beatsaver.com/download/key/2000e,ExpertPlus,bad
https://api.beatsaver.com/download/key/20007,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fff5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fff4,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fff3,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffed,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffe3,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffe1,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffda,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffcf,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff87,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe87,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffc5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffc0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffbf,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffb3,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffb5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffad,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffab,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffa9,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffa7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffa2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffa3,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff60,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ffa0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff98,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff9f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff99,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff96,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff94,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff92,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff8e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff7f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff8d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff8a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff88,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff85,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff82,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff80,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe9e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff7e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff7d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff76,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff75,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff74,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff73,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff6f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff6e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff6a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff63,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff61,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff5f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff5a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff46,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff3a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff34,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff33,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff2d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fefc,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff2a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdf7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1feba,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff1f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff1e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff0f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff1d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff1a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fef1,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff16,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff12,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb71,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd1b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fa3e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff0e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff0d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff0b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe82,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe83,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe81,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe7e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe80,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ff07,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fefb,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fef7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fef6,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fef5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fef3,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd72,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fee8,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fee7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fee2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fee0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fedf,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fed5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1e555,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fed3,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fecf,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fece,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fecc,ExpertPlus,bad
https://api.beatsaver.com/download/key/1feca,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe9c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fec4,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fec3,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fec0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1febd,ExpertPlus,bad
https://api.beatsaver.com/download/key/1feaf,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fead,ExpertPlus,bad
https://api.beatsaver.com/download/key/1feac,ExpertPlus,bad
https://api.beatsaver.com/download/key/1feab,ExpertPlus,bad
https://api.beatsaver.com/download/key/1feaa,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fea9,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fea8,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fea6,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fea5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fea0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe9b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe99,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe95,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe85,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe77,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe75,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe73,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe70,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe6b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe69,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe4f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe34,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd4b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe33,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe1e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd41,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe18,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe17,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe16,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe15,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe0d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe0c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe0b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe08,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe06,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fda7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe05,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fe03,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd13,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdfa,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdf9,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdf2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdee,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdea,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fde7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fde6,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdde,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd56,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd5b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdd2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdd0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdce,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc84,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdc2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdc0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdbf,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdbe,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdba,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdb5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdb8,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdb2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fdad,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fda9,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd9e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd91,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd93,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd92,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd90,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd8b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd87,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd86,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd7e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd7f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd7a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1f2f9,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd71,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd70,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd68,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd67,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd65,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd64,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd62,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd5d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd5a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd59,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd4d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd47,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd3a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd35,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd34,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd32,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd2f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd2e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd2c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd23,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd1f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd1e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd1d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd1c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd1a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd17,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd15,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd0d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd09,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd07,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcff,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd02,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd01,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fd00,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcf0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcef,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fced,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcee,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcda,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcd7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcca,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb3f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcc1,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcc0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcbc,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcb9,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fcb2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc9c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fca2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc8f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc8d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc8c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc97,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc91,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc88,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc85,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc82,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc81,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc7d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc78,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc44,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc76,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc58,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc53,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc52,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc51,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc10,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc49,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc3f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1f959,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc37,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc36,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc35,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc34,ExpertPlus,bad
https://api.beatsaver.com/download/key/1f03e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc28,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb44,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc23,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc24,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbfb,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc1c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc1b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc09,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc08,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc07,ExpertPlus,bad
https://api.beatsaver.com/download/key/1badc,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fc00,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbda,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbfe,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbfa,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbf5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbd7,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbf4,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb29,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbea,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbe6,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbe5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbe2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbe0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbca,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fbbf,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb9c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb94,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb8e,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb7a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1f455,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb4c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb68,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb65,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb4a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb46,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb3c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb3b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb3a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb37,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb38,ExpertPlus,bad
https://api.beatsaver.com/download/key/1f112,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb2c,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fa5b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb2b,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb2d,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb24,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb19,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb17,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb16,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb0a,ExpertPlus,bad
https://api.beatsaver.com/download/key/1f7cc,ExpertPlus,bad
https://api.beatsaver.com/download/key/1ef4f,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb04,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb03,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fb01,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fafe,ExpertPlus,bad
https://api.beatsaver.com/download/key/1faf5,ExpertPlus,bad
https://api.beatsaver.com/download/key/1faea,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fade,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fad0,ExpertPlus,bad
https://api.beatsaver.com/download/key/1facd,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fac2,ExpertPlus,bad
https://api.beatsaver.com/download/key/1fac0,ExpertPlus,bad
